Start,Finish,Active Calories (kcal),Distance (mi),Flights Climbed (count),Steps (count)
1/12/22 0:00,1/13/22 0:00,378.252,1.468288528,13,2677
1/13/22 0:00,1/14/22 0:00,512.019,3.118967943,13,5517
1/14/22 0:00,1/15/22 0:00,465.258,2.395070941,14,4303
1/15/22 0:00,1/16/22 0:00,513.116,3.057130768,14,5480
1/16/22 0:00,1/17/22 0:00,480.564,2.674258788,15,4832
1/17/22 0:00,1/18/22 0:00,415.152,2.326514006,10,4224
1/18/22 0:00,1/19/22 0:00,615.725,4.100819422,16.60926514,7346
1/19/22 0:00,1/20/22 0:00,634.683,4.902403497,14,8819
1/20/22 0:00,1/21/22 0:00,506.514,3.158547134,14,5551.082476
1/21/22 0:00,1/22/22 0:00,560.345,4.385199298,18,7867
1/22/22 0:00,1/23/22 0:00,654.928,5.836042709,12.47274001,10538.73614
1/23/22 0:00,1/24/22 0:00,564.629,3.960720384,13,7015
1/24/22 0:00,1/25/22 0:00,609.93,4.572037564,12,8183
1/25/22 0:00,1/26/22 0:00,593.522,4.142311806,13.94437209,7252
1/26/22 0:00,1/27/22 0:00,546.447,4.384410314,14,7865
1/27/22 0:00,1/28/22 0:00,500.027,2.977141084,15,5288
1/28/22 0:00,1/29/22 0:00,517.133,3.888423202,14,6922
1/29/22 0:00,1/30/22 0:00,484.899,2.545296082,12,4605
1/30/22 0:00,1/31/22 0:00,548.824,3.779574873,13,6706
1/31/22 0:00,2/1/22 0:00,633.395,5.15830152,14,9245.356802
2/1/22 0:00,2/2/22 0:00,486.245,3.144131208,15,5520
2/2/22 0:00,2/3/22 0:00,561.362,4.459660077,16,7886.964223
2/3/22 0:00,2/4/22 0:00,421.394,2.220148606,11,3943
2/4/22 0:00,2/5/22 0:00,545.086,4.430383798,20,7892
2/5/22 0:00,2/6/22 0:00,476.57,2.520676682,9,4574
2/6/22 0:00,2/7/22 0:00,580.678,4.676578837,14,8220.484803
2/7/22 0:00,2/8/22 0:00,567.829,4.800952027,10,8598
2/8/22 0:00,2/9/22 0:00,563.009,3.992753775,16,7014.318615
2/9/22 0:00,2/10/22 0:00,592.127,5.025603917,14,9133
2/10/22 0:00,2/11/22 0:00,542.528,4.406213014,12,7663.650807
2/11/22 0:00,2/12/22 0:00,577.96,4.902438011,15,8492.345401
2/12/22 0:00,2/13/22 0:00,765.527,7.391582396,14,12941
2/13/22 0:00,2/14/22 0:00,618.05,5.548339481,14,9798
2/14/22 0:00,2/15/22 0:00,661.269,6.117249837,15,10714
2/15/22 0:00,2/16/22 0:00,580.449,4.356018386,12,7733
2/16/22 0:00,2/17/22 0:00,685.274,6.075118313,11,11202
2/17/22 0:00,2/18/22 0:00,581.157,4.928121324,13,8825.398184
2/18/22 0:00,2/19/22 0:00,560.913,4.918624705,11,8938.989796
2/19/22 0:00,2/20/22 0:00,534.447,3.946879585,12,7099.446307
2/20/22 0:00,2/21/22 0:00,810.172,7.85947017,11,13948
2/21/22 0:00,2/22/22 0:00,597.315,5.111251461,11,9195
2/22/22 0:00,2/23/22 0:00,540.382,4.162472134,13,7397
2/23/22 0:00,2/24/22 0:00,634.541,5.617215816,10,10085.04408
2/24/22 0:00,2/25/22 0:00,616.193,4.769171239,14,8470
2/25/22 0:00,2/26/22 0:00,601.8,4.78120114,12,8574.175537
2/26/22 0:00,2/27/22 0:00,653.216,4.806167108,13,8510
2/27/22 0:00,2/28/22 0:00,553.361,4.207364361,18,7476
2/28/22 0:00,3/1/22 0:00,640.388,5.955144394,12,10593
3/1/22 0:00,3/2/22 0:00,581.149,4.725781727,11,8403.064297
3/2/22 0:00,3/3/22 0:00,622.747,5.583760106,15,10102
3/3/22 0:00,3/4/22 0:00,577.543,4.388242434,20,7761
3/4/22 0:00,3/5/22 0:00,550.627,4.807228855,11.40347891,8646
3/5/22 0:00,3/6/22 0:00,765.171,7.42682651,10,13192.87231
3/6/22 0:00,3/7/22 0:00,516.119,3.898113466,15,7026.528332
3/7/22 0:00,3/8/22 0:00,711.249,6.840509872,12,12212
3/8/22 0:00,3/9/22 0:00,536.292,4.148800163,12.4261397,7392
3/9/22 0:00,3/10/22 0:00,674.221,6.157851723,12,11018
3/10/22 0:00,3/11/22 0:00,540.596,3.889422253,9,6877
3/11/22 0:00,3/12/22 0:00,635.56,5.770650699,13,10270
3/12/22 0:00,3/13/22 0:00,799.449,7.612449847,14.63655077,13505.22925
3/13/22 0:00,3/14/22 0:00,528.528,4.073243622,14,7348.134123
3/14/22 0:00,3/15/22 0:00,581.61,4.695748921,15,8349
3/15/22 0:00,3/16/22 0:00,537.047,4.191583048,10,7454.472116
3/16/22 0:00,3/17/22 0:00,565.15,4.700670326,7,8237
3/17/22 0:00,3/18/22 0:00,1099.723,12.37445469,14,21461
3/18/22 0:00,3/19/22 0:00,720.54,7.246033057,12,12763
3/19/22 0:00,3/20/22 0:00,522.407,4.000147016,8,7091
3/20/22 0:00,3/21/22 0:00,557.581,4.862214797,10.7858814,8483.037287
3/21/22 0:00,3/22/22 0:00,627.189,5.725631909,9.892531265,10136
3/22/22 0:00,3/23/22 0:00,579.232,4.615618096,8,8111
3/23/22 0:00,3/24/22 0:00,693.16,6.791168493,9,11965.36302
3/24/22 0:00,3/25/22 0:00,595.798,5.027975506,11,8786
3/25/22 0:00,3/26/22 0:00,632.872,5.824889856,11,10212
3/26/22 0:00,3/27/22 0:00,630.61,6.084426477,16,10152
3/27/22 0:00,3/28/22 0:00,534.086,4.375907268,13,7742
3/28/22 0:00,3/29/22 0:00,638.939,5.854079934,12.34286678,10440.76661
3/29/22 0:00,3/30/22 0:00,526.696,4.1772475,10.24137255,7350
3/30/22 0:00,3/31/22 0:00,595.92,5.45761184,9,9764
3/31/22 0:00,4/1/22 0:00,590.672,4.742760531,13,8364
4/1/22 0:00,4/2/22 0:00,612.788,5.67502294,7,9986
4/2/22 0:00,4/3/22 0:00,717.091,7.033343325,8.760523539,12304.18886
4/3/22 0:00,4/4/22 0:00,584.006,5.0445515,11,8809
4/4/22 0:00,4/5/22 0:00,552.43,5.035776326,9,8991
4/5/22 0:00,4/6/22 0:00,447.956,4.44662829,9.640494723,7908
4/6/22 0:00,4/7/22 0:00,672.271,6.669071702,8,11851
4/7/22 0:00,4/8/22 0:00,741.439,6.413875548,12.72638665,10872
4/8/22 0:00,4/9/22 0:00,639.207,5.95366697,15,10517
4/9/22 0:00,4/10/22 0:00,503.97,4.502921575,7.647822307,7921
4/10/22 0:00,4/11/22 0:00,343.394,2.821405918,8.95021636,5060
4/11/22 0:00,4/12/22 0:00,326.749,2.727734355,6,4947.307744
4/12/22 0:00,4/13/22 0:00,400.54,3.36536297,10,5988
4/13/22 0:00,4/14/22 0:00,317.671,2.309026156,7,4191.399291
4/14/22 0:00,4/15/22 0:00,328.826,2.599063767,9,4720
4/15/22 0:00,4/16/22 0:00,595.687,4.975189825,10,8928.263513
4/16/22 0:00,4/17/22 0:00,529.346,4.514390518,10,8097.37152
4/17/22 0:00,4/18/22 0:00,562.352,5.161925913,11,9107
4/18/22 0:00,4/19/22 0:00,619.114,5.698091364,11,10283
4/19/22 0:00,4/20/22 0:00,564.503,4.520486192,10.95180579,7932
4/20/22 0:00,4/21/22 0:00,635.08,6.134795555,9,10996
4/21/22 0:00,4/22/22 0:00,496.059,3.954475088,11,7034
4/22/22 0:00,4/23/22 0:00,375.486,3.06846995,5,5574
4/23/22 0:00,4/24/22 0:00,421.498,3.343351187,8,6047
4/24/22 0:00,4/25/22 0:00,760.945,7.514920589,11,13259
4/25/22 0:00,4/26/22 0:00,576.604,4.754364259,8,8536
4/26/22 0:00,4/27/22 0:00,566.157,5.188031388,9,9095.636306
4/27/22 0:00,4/28/22 0:00,628.393,5.984592874,7,10778.40224
4/28/22 0:00,4/29/22 0:00,578.653,4.371001954,8.438381599,7780.466824
4/29/22 0:00,4/30/22 0:00,671.021,6.610453612,13,11565
4/30/22 0:00,5/1/22 0:00,647.032,6.185782116,9,10905
5/1/22 0:00,5/2/22 0:00,893.467,7.834000975,10,13284
5/2/22 0:00,5/3/22 0:00,577.058,5.955627246,8,10472
5/3/22 0:00,5/4/22 0:00,529.779,4.618427488,9,8226
5/4/22 0:00,5/5/22 0:00,658.563,6.428724026,14,11574
5/5/22 0:00,5/6/22 0:00,576.718,4.941632182,9.130329457,8781
5/6/22 0:00,5/7/22 0:00,594.209,5.754275079,9,10282
5/7/22 0:00,5/8/22 0:00,537.12,4.818477488,9,8560
5/8/22 0:00,5/9/22 0:00,578.968,4.829830059,10,8464
5/9/22 0:00,5/10/22 0:00,683.313,7.106841125,10.0129327,12461
5/10/22 0:00,5/11/22 0:00,713.823,7.827454179,10,13413.65765
5/11/22 0:00,5/12/22 0:00,722.371,7.366325043,11,12798.72496
5/12/22 0:00,5/13/22 0:00,739.886,7.595132314,10,13183.9155
5/13/22 0:00,5/14/22 0:00,684.063,6.694414605,14,11713
5/14/22 0:00,5/15/22 0:00,772.974,6.991379435,10.00576056,11672.0234
5/15/22 0:00,5/16/22 0:00,579.528,5.425796271,13,9568
5/16/22 0:00,5/17/22 0:00,549.485,4.797692954,9,8388
5/17/22 0:00,5/18/22 0:00,637.275,6.120186411,14,10855.01785
5/18/22 0:00,5/19/22 0:00,769.76,7.534882549,11.41515924,13281
5/19/22 0:00,5/20/22 0:00,753.376,7.249914759,15.58484076,12467.15272
5/20/22 0:00,5/21/22 0:00,649.093,6.521369811,8.604220703,11339
5/21/22 0:00,5/22/22 0:00,589.63,5.85084421,15,10333.47745
5/22/22 0:00,5/23/22 0:00,632.822,5.547886057,19,9951
5/23/22 0:00,5/24/22 0:00,531.189,3.384729844,7,6113
5/24/22 0:00,5/25/22 0:00,580.733,4.230273114,8.974255757,7609
5/25/22 0:00,5/26/22 0:00,279.965,0.47257778,3,895.7956492
5/26/22 0:00,5/27/22 0:00,416.713,6.837447657,6,12270
5/27/22 0:00,5/28/22 0:00,1465.788,13.80561499,90,24253.45739
5/28/22 0:00,5/29/22 0:00,875.153,8.119315954,17,14207
5/29/22 0:00,5/30/22 0:00,1290.52,11.78060741,103,20853
5/30/22 0:00,5/31/22 0:00,1040.029,9.640847119,37,17171
5/31/22 0:00,6/1/22 0:00,404.682,1.053026982,1,1942.014506
6/1/22 0:00,6/2/22 0:00,369.548,3.981292891,14.7303618,7298.354529
6/2/22 0:00,6/3/22 0:00,417.237,3.736213555,12,6868.229126
6/3/22 0:00,6/4/22 0:00,398.776,3.451351141,9,6120.243486
6/4/22 0:00,6/5/22 0:00,355.807,2.143749906,10.34588245,3853.417449
6/5/22 0:00,6/6/22 0:00,925.812,9.162120786,12,15728.61779
6/6/22 0:00,6/7/22 0:00,778.14,7.673888248,8,13202
6/7/22 0:00,6/8/22 0:00,489.502,4.170412771,8,7432.809822
6/8/22 0:00,6/9/22 0:00,571.471,5.073112353,7,8966
6/9/22 0:00,6/10/22 0:00,547.502,4.574138375,9,8037
6/10/22 0:00,6/11/22 0:00,501.522,4.294156507,10,7777.741666
6/11/22 0:00,6/12/22 0:00,418.975,3.35644463,10,6051
6/12/22 0:00,6/13/22 0:00,790.296,8.259959204,18.80768465,14522
6/13/22 0:00,6/14/22 0:00,487.643,4.37953194,11,7709.695654
6/14/22 0:00,6/15/22 0:00,927.85,8.438651014,10,14361
6/15/22 0:00,6/16/22 0:00,601.19,4.965173543,8,8833
6/16/22 0:00,6/17/22 0:00,505.195,3.862413272,8,6855
6/17/22 0:00,6/18/22 0:00,671.674,6.241945143,13.11709125,10920
6/18/22 0:00,6/19/22 0:00,457.957,4.058384762,9,7115
6/19/22 0:00,6/20/22 0:00,355.95,3.67752349,14,6597
6/20/22 0:00,6/21/22 0:00,464.001,3.525486091,8,6187
6/21/22 0:00,6/22/22 0:00,560.609,4.636182937,12,8212.367342
6/22/22 0:00,6/23/22 0:00,466.878,3.645704302,7,6459.141883
6/23/22 0:00,6/24/22 0:00,417.295,2.780551866,7,4908
6/24/22 0:00,6/25/22 0:00,618.056,5.953039289,8,10435
6/25/22 0:00,6/26/22 0:00,826.609,7.510979361,16.30973058,12802
6/26/22 0:00,6/27/22 0:00,391.838,2.899405075,9,5132.592855
6/27/22 0:00,6/28/22 0:00,404.016,2.771083856,14,4927.321574
6/28/22 0:00,6/29/22 0:00,689.056,6.094108163,7,10602
6/29/22 0:00,6/30/22 0:00,535.885,4.338533329,8,7732
6/30/22 0:00,7/1/22 0:00,467.135,3.535428252,8,6199.039052
7/1/22 0:00,7/2/22 0:00,633.966,5.778725983,10,10108
7/2/22 0:00,7/3/22 0:00,413.21,3.290456297,12,5870.138839
7/3/22 0:00,7/4/22 0:00,641.188,5.01015828,8,8434
7/4/22 0:00,7/5/22 0:00,519.507,4.370922101,8,7767.353385
7/5/22 0:00,7/6/22 0:00,532.43,4.496919335,9,8026
7/6/22 0:00,7/7/22 0:00,712.385,7.191410686,10.20737662,12534.62066
7/7/22 0:00,7/8/22 0:00,566.509,4.580096271,9,8151.788777
7/8/22 0:00,7/9/22 0:00,578.7,4.902388474,6,8630.778107
7/9/22 0:00,7/10/22 0:00,517.174,4.856072936,13.2923336,8542
7/10/22 0:00,7/11/22 0:00,616.601,4.973755565,13,8394.873417
7/11/22 0:00,7/12/22 0:00,555.233,4.308366497,13,7526.436784
7/12/22 0:00,7/13/22 0:00,596.271,5.531906,11.88861278,9777
7/13/22 0:00,7/14/22 0:00,755.529,6.597009262,22,11736
7/14/22 0:00,7/15/22 0:00,608.462504,4.113693512,14.33652175,7403.420589
7/15/22 0:00,7/16/22 0:00,1244.258496,9.907285945,57,17273.57941
7/16/22 0:00,7/17/22 0:00,537.936799,2.846858698,8,5219.726065
7/17/22 0:00,7/18/22 0:00,1158.547201,7.74174795,85,13579.31617
7/18/22 0:00,7/19/22 0:00,1518.925,7.464000872,285.5543898,13206.39643
7/19/22 0:00,7/20/22 0:00,2035.312677,13.12478215,195,23903.00365
7/20/22 0:00,7/21/22 0:00,665.086569,4.742402728,23,8615.996345
7/21/22 0:00,7/22/22 0:00,112.9677535,5.653387053,3,11503
7/22/22 0:00,7/23/22 0:00,530.928,4.907358551,10,8703
7/23/22 0:00,7/24/22 0:00,799.487,7.291206879,14,12362
7/24/22 0:00,7/25/22 0:00,428.722,3.65333555,6,6446.068701
7/25/22 0:00,7/26/22 0:00,518.805,4.429840153,8,7824.449876
7/26/22 0:00,7/27/22 0:00,548.309,4.737287038,6,8340
7/27/22 0:00,7/28/22 0:00,595.168,4.990336682,9,8825.384516
7/28/22 0:00,7/29/22 0:00,516.878,4.256593574,9,7523
7/29/22 0:00,7/30/22 0:00,562.365,4.978330058,9,8766.996747
7/30/22 0:00,7/31/22 0:00,527.481,4.727383332,8,8360.012145
7/31/22 0:00,8/1/22 0:00,766.357,6.5837149,11,11045
8/1/22 0:00,8/2/22 0:00,517.121,4.38997782,7,7801.845348
8/2/22 0:00,8/3/22 0:00,591.715,5.470686465,11,9703.069363
8/3/22 0:00,8/4/22 0:00,416.832,2.227226273,5,3959
8/4/22 0:00,8/5/22 0:00,617.147,5.52959806,10,9706
8/5/22 0:00,8/6/22 0:00,575.744,5.156862067,7.143837472,9143.147395
8/6/22 0:00,8/7/22 0:00,526.946,4.723710393,7.208851439,8329.400331
8/7/22 0:00,8/8/22 0:00,765.946,6.223744594,9.032498595,10443.25825
8/8/22 0:00,8/9/22 0:00,476.397,3.842783878,11.72500081,6864.705907
8/9/22 0:00,8/10/22 0:00,823.658,8.172365588,10.84679514,14436.23494
8/10/22 0:00,8/11/22 0:00,601.728,5.240763627,6,9193
8/11/22 0:00,8/12/22 0:00,493.324,4.162597694,5,7394
8/12/22 0:00,8/13/22 0:00,705.573,7.001604194,10,12245.32812
8/13/22 0:00,8/14/22 0:00,476.153,4.172524623,9,7408
8/14/22 0:00,8/15/22 0:00,481.224,4.323870375,14,7656
8/15/22 0:00,8/16/22 0:00,609.121,5.252728609,15.88820469,9330
8/16/22 0:00,8/17/22 0:00,790.282,5.443094129,8,9109
8/17/22 0:00,8/18/22 0:00,473.874,4.842899582,4,8810.488749
8/18/22 0:00,8/19/22 0:00,450.6851522,3.532933538,2,6585.876638
8/19/22 0:00,8/20/22 0:00,545.3738478,4.87313389,11.16077536,8681.96527
8/20/22 0:00,8/21/22 0:00,706.805,6.507234749,5,11394.0363
8/21/22 0:00,8/22/22 0:00,493.37,3.201412395,8,5705.597489
8/22/22 0:00,8/23/22 0:00,598.522,4.659846004,10,8256
8/23/22 0:00,8/24/22 0:00,636.874,5.926955783,9,10440
8/24/22 0:00,8/25/22 0:00,706.389,6.815877084,13.55740057,12054
8/25/22 0:00,8/26/22 0:00,589.679,5.306401103,9,9374.680885
8/26/22 0:00,8/27/22 0:00,683.805,6.445094251,13.789956,11320
8/27/22 0:00,8/28/22 0:00,537.795,4.922426518,17,8827.089714
8/28/22 0:00,8/29/22 0:00,835.328,7.298612698,11,12347.12995
8/29/22 0:00,8/30/22 0:00,721.45,7.125573859,7,12574.92763
8/30/22 0:00,8/31/22 0:00,618.982,5.318376211,11,9357.087203
8/31/22 0:00,9/1/22 0:00,756.816,7.01581554,11,12402
9/1/22 0:00,9/2/22 0:00,664.621,5.938257731,11,10423.68722
9/2/22 0:00,9/3/22 0:00,829.797,7.575993873,13,13238
9/3/22 0:00,9/4/22 0:00,862.105,7.659908909,15,13006
9/4/22 0:00,9/5/22 0:00,509.585,4.099817916,13.54914404,7337.425079
9/5/22 0:00,9/6/22 0:00,771.082,6.885689977,11,12165
9/6/22 0:00,9/7/22 0:00,735.119,6.771332683,12,12010.3235
9/7/22 0:00,9/8/22 0:00,723.728,6.66843964,12,11774
9/8/22 0:00,9/9/22 0:00,707.508,6.42624837,9.099273991,11245.96121
9/9/22 0:00,9/10/22 0:00,720.682,6.648642867,10,11727
9/10/22 0:00,9/11/22 0:00,842.528,7.388537484,18,12519
9/11/22 0:00,9/12/22 0:00,505.768,4.185594734,12,7411
9/12/22 0:00,9/13/22 0:00,742.246,7.051002992,11,12419
9/13/22 0:00,9/14/22 0:00,674.931,6.243801115,10,11098
9/14/22 0:00,9/15/22 0:00,809.228,8.017573203,13,14178
9/15/22 0:00,9/16/22 0:00,617.357,4.794547491,8,8646
9/16/22 0:00,9/17/22 0:00,527.58,4.194662667,5,7432.102999
9/17/22 0:00,9/18/22 0:00,589.036,5.757286618,11.32940256,10297
9/18/22 0:00,9/19/22 0:00,658.352,5.134326326,13,9131.68793
9/19/22 0:00,9/20/22 0:00,677.239,6.415964007,12,11466
9/20/22 0:00,9/21/22 0:00,702.672,6.37178756,10,11184
9/21/22 0:00,9/22/22 0:00,741.334,6.923232521,11,12296
9/22/22 0:00,9/23/22 0:00,681.28,6.092267507,10,10739
9/23/22 0:00,9/24/22 0:00,667.787,5.873615893,10,10530.98741
9/24/22 0:00,9/25/22 0:00,891.663,8.492870356,11,14609.905
9/25/22 0:00,9/26/22 0:00,509.586,4.539483791,14,8151.169066
9/26/22 0:00,9/27/22 0:00,752.588,7.296382029,11,12893
9/27/22 0:00,9/28/22 0:00,638.42,5.374474683,8,9363
9/28/22 0:00,9/29/22 0:00,778.477,7.610828735,10,13553
9/29/22 0:00,9/30/22 0:00,697.18,5.911058499,10,10464
9/30/22 0:00,10/1/22 0:00,709.645,5.907068861,9.232568393,10446
10/1/22 0:00,10/2/22 0:00,623.515,5.243227447,15,9307.698414
10/2/22 0:00,10/3/22 0:00,592.168,4.5472032,14,8097.449233
10/3/22 0:00,10/4/22 0:00,783.758,7.090260426,14,12578
10/4/22 0:00,10/5/22 0:00,732.681,7.123729998,5,12535.17377
10/5/22 0:00,10/6/22 0:00,756.029,7.279932358,8,12917
10/6/22 0:00,10/7/22 0:00,878.828,7.250719509,9.167115603,12286
10/7/22 0:00,10/8/22 0:00,743.613,6.972635627,12,12245
10/8/22 0:00,10/9/22 0:00,719.181,5.713262462,11,10115
10/9/22 0:00,10/10/22 0:00,537.263,4.668517204,12,8226
10/10/22 0:00,10/11/22 0:00,753.703,7.120016817,10,12653
10/11/22 0:00,10/12/22 0:00,669.463,5.717906314,11,10046
10/12/22 0:00,10/13/22 0:00,710.998,6.230768309,9.398948175,10964
10/13/22 0:00,10/14/22 0:00,785.381,7.995795655,12,13821
10/14/22 0:00,10/15/22 0:00,671.789,5.700847223,10,10124
10/15/22 0:00,10/16/22 0:00,666.54,5.473601306,13,9672
10/16/22 0:00,10/17/22 0:00,520.202,4.245022792,8,7531
10/17/22 0:00,10/18/22 0:00,744.13,7.130590319,11,12664
10/18/22 0:00,10/19/22 0:00,638.312,5.644959987,6,9913.619407
10/19/22 0:00,10/20/22 0:00,799.908,7.545668264,11,13367
10/20/22 0:00,10/21/22 0:00,607.874,5.272606042,7,9023
10/21/22 0:00,10/22/22 0:00,339.621,2.291247996,11.99003512,4038.80044
10/22/22 0:00,10/23/22 0:00,297.143,1.333031741,13,2420
10/23/22 0:00,10/24/22 0:00,366.737,2.347690757,10.30398777,4229.72466
10/24/22 0:00,10/25/22 0:00,575.698,5.31784413,8.876666035,9442
10/25/22 0:00,10/26/22 0:00,527.262,4.5443973,10,8044
10/26/22 0:00,10/27/22 0:00,670.234,6.292893347,10.58675962,11137
10/27/22 0:00,10/28/22 0:00,684.923,6.174971934,10,11038
10/28/22 0:00,10/29/22 0:00,575.799,4.002631896,9,7201
10/29/22 0:00,10/30/22 0:00,598.902,4.627774092,7,8321
10/30/22 0:00,10/31/22 0:00,633.165,4.845644311,9,8751.078495
10/31/22 0:00,11/1/22 0:00,773.308,7.554626227,13,13395
11/1/22 0:00,11/2/22 0:00,718.676,6.84453533,11,12096
11/2/22 0:00,11/3/22 0:00,736.324,7.121734156,10,12719
11/3/22 0:00,11/4/22 0:00,799.635,7.554029978,18.18272432,13034
11/4/22 0:00,11/5/22 0:00,571.13,4.762438785,8,8427
11/5/22 0:00,11/6/22 0:00,540.442,4.696566286,16,8281
11/6/22 0:00,11/7/22 0:00,492.945,3.911656631,10,6942
11/7/22 0:00,11/8/22 0:00,692.355,6.785956861,7.720651012,12112
11/8/22 0:00,11/9/22 0:00,621.345,5.776968914,7,10413
11/9/22 0:00,11/10/22 0:00,699.375,6.59095814,10,11860
11/10/22 0:00,11/11/22 0:00,886.622,9.122990293,12,15905
11/11/22 0:00,11/12/22 0:00,656.543,6.058991669,10,10746
11/12/22 0:00,11/13/22 0:00,534.946,4.829906387,9.14383223,8563
11/13/22 0:00,11/14/22 0:00,448.025,4.368190192,10.89885854,7555
11/14/22 0:00,11/15/22 0:00,711.835,6.832572031,7,12025
11/15/22 0:00,11/16/22 0:00,707.274,6.622391104,6.444018233,11639.44338
11/16/22 0:00,11/17/22 0:00,661.308,6.365196096,10,11315
11/17/22 0:00,11/18/22 0:00,711.834,6.826521883,8,11811
11/18/22 0:00,11/19/22 0:00,660.249,6.459256159,12,11265
11/19/22 0:00,11/20/22 0:00,602.676,5.684738253,17,10068
11/20/22 0:00,11/21/22 0:00,576.831,5.449964353,11,9661
11/21/22 0:00,11/22/22 0:00,843.257,8.974674587,14,15507
11/22/22 0:00,11/23/22 0:00,606.848,4.689503689,8,8227
11/23/22 0:00,11/24/22 0:00,631.587,6.617534232,13,11578
11/24/22 0:00,11/25/22 0:00,695.303,6.738025122,9,11917.78517
11/25/22 0:00,11/26/22 0:00,414.463,5.748249172,17,10475
11/26/22 0:00,11/27/22 0:00,480.45,5.272986184,3,10053
11/27/22 0:00,11/28/22 0:00,554.875,3.945237864,6,7063
11/28/22 0:00,11/29/22 0:00,711.784,7.036500703,10,12453
11/29/22 0:00,11/30/22 0:00,627.021,5.878523483,7,10344.53186
11/30/22 0:00,12/1/22 0:00,668.572,6.404618889,8,11360
12/1/22 0:00,12/2/22 0:00,705.609,6.234489285,12,10971.66045
12/2/22 0:00,12/3/22 0:00,690.461,6.417891071,9,11387
12/3/22 0:00,12/4/22 0:00,490.183,4.414945473,15.82529568,7873
12/4/22 0:00,12/5/22 0:00,471.457,4.285266302,8,7557
12/5/22 0:00,12/6/22 0:00,823.487,7.496642701,14,13223
12/6/22 0:00,12/7/22 0:00,660.07,5.91781355,10,10435
12/7/22 0:00,12/8/22 0:00,758.697,7.498359874,10,13319
12/8/22 0:00,12/9/22 0:00,765.88,8.121437687,11,14046.95046
12/9/22 0:00,12/10/22 0:00,661.691,6.509266603,8,11428
12/10/22 0:00,12/11/22 0:00,431.301,3.609371191,13,6304
12/11/22 0:00,12/12/22 0:00,416.921,3.39623844,9,6023
12/12/22 0:00,12/13/22 0:00,629.586,5.967563949,8,10484
12/13/22 0:00,12/14/22 0:00,571.629,4.694009134,7,8263
12/14/22 0:00,12/15/22 0:00,600.794,5.824212149,7,10174
12/15/22 0:00,12/16/22 0:00,655.889,6.2666517,9,10952
12/16/22 0:00,12/17/22 0:00,425.39,3.158804444,7,5664
12/17/22 0:00,12/18/22 0:00,410.893,3.557329095,11,6372
12/18/22 0:00,12/19/22 0:00,368.379,3.173989171,5,5779
12/19/22 0:00,12/20/22 0:00,591.007,5.173392402,10,9125.157906
12/20/22 0:00,12/21/22 0:00,639.105,6.041905616,11,10668
12/21/22 0:00,12/22/22 0:00,680.906,5.07414586,8,8854
12/22/22 0:00,12/23/22 0:00,726.362,5.67563987,9,10216
12/23/22 0:00,12/24/22 0:00,596.324,3.701617213,15,6639
12/24/22 0:00,12/25/22 0:00,367.093,1.692348659,7,3106
12/25/22 0:00,12/26/22 0:00,566.357,3.695564478,10,6775
12/26/22 0:00,12/27/22 0:00,611.224,4.66104147,14,8365
12/27/22 0:00,12/28/22 0:00,653.759,4.871656057,6,8573.094692
12/28/22 0:00,12/29/22 0:00,606.081,4.52557832,9,7853
12/29/22 0:00,12/30/22 0:00,823.01,8.209866597,8,14363
12/30/22 0:00,12/31/22 0:00,580.624,4.290425072,11,7594
12/31/22 0:00,1/1/23 0:00,563.253,5.057331033,11,8857
1/1/23 0:00,1/2/23 0:00,536.51,4.591170616,8,7914
1/2/23 0:00,1/3/23 0:00,706.72,5.969260991,9,10428.88466
1/3/23 0:00,1/4/23 0:00,682.441,5.489042302,10,9504
1/4/23 0:00,1/5/23 0:00,661.3,5.325951887,9,9221
1/5/23 0:00,1/6/23 0:00,671.591,5.902503609,11,10283
1/6/23 0:00,1/7/23 0:00,621.233,5.687060979,11.63922567,9773
1/7/23 0:00,1/8/23 0:00,610.29,5.690487035,20,10094.24061
1/8/23 0:00,1/9/23 0:00,551.649,4.400612497,12.02099421,7506.39563
1/9/23 0:00,1/10/23 0:00,686.288,5.996446385,14,10393.20796
1/10/23 0:00,1/11/23 0:00,714.381,6.613966003,16.6019161,11826
1/11/23 0:00,1/12/23 0:00,686.826,5.760690272,10,10012.18805
1/12/23 0:00,1/13/23 0:00,679.631,6.283615425,12,11111
1/13/23 0:00,1/14/23 0:00,578.536,5.137066696,9,9149
1/14/23 0:00,1/15/23 0:00,809.854,7.258707887,19,12835.57159
1/15/23 0:00,1/16/23 0:00,663.958,6.369673652,9,11411
1/16/23 0:00,1/17/23 0:00,584.175,4.541315744,18.16006107,7879
1/17/23 0:00,1/18/23 0:00,698.251,6.175541047,14,10763
1/18/23 0:00,1/19/23 0:00,546.895,4.386347191,10,7776
1/19/23 0:00,1/20/23 0:00,629.056,5.158686688,11,8849
1/20/23 0:00,1/21/23 0:00,519.977,4.617759996,10,8139.415296
1/21/23 0:00,1/22/23 0:00,527.631,4.927273738,11,8865
1/22/23 0:00,1/23/23 0:00,573.366,4.910511591,20.43959463,8506.196903
1/23/23 0:00,1/24/23 0:00,623.3,5.001288511,12,8560
1/24/23 0:00,1/25/23 0:00,613.932,5.101935652,13.19204733,8915
1/25/23 0:00,1/26/23 0:00,591.336,5.483632021,12,9489
1/26/23 0:00,1/27/23 0:00,413.219,2.863092011,10,5175.363112
